DNS,Connect,TLS,TTFB,Time Pretransfer,Total,Redirect,Speed Download,Speed Upload,HTTP Code,Num Connects
2.5e-05,0.000491,0.09216,0.514442,0.092247,0.556137,0.0,90612.0,0.0,200.0,1.0
2.6e-05,0.00051,0.080073,0.501399,0.080141,0.541582,0.0,93047.0,0.0,200.0,1.0
2.1e-05,0.000687,0.092299,0.120884,0.092382,0.121015,0.0,1338.0,0.0,429.0,1.0
2.2e-05,0.00059,0.077088,0.51923,0.077152,0.562463,0.0,89593.0,0.0,200.0,1.0
2.2e-05,0.000493,0.074962,0.103875,0.075058,0.104151,0.0,1555.0,0.0,429.0,1.0
2.3e-05,0.000489,0.0927,0.121333,0.092765,0.121462,0.0,1333.0,0.0,429.0,1.0
2.8e-05,0.000493,0.093701,0.565746,0.09382,0.609953,0.0,82617.0,0.0,200.0,1.0
2.2e-05,0.000502,0.080205,0.476978,0.080284,0.519241,0.0,97051.0,0.0,200.0,1.0
2.7e-05,0.000513,0.079311,0.463875,0.079404,0.505349,0.0,99719.0,0.0,200.0,1.0
2.3e-05,0.00059,0.09188,0.120903,0.09195,0.121045,0.0,1338.0,0.0,429.0,1.0
2e-05,0.000502,0.076893,0.105359,0.076956,0.105499,0.0,1535.0,0.0,429.0,1.0
3.2e-05,0.000528,0.086355,0.115756,0.086431,0.115896,0.0,1397.0,0.0,429.0,1.0
2.1e-05,0.000496,0.078058,0.460157,0.078143,0.501498,0.0,100484.0,0.0,200.0,1.0
2.2e-05,0.000494,0.094894,0.517058,0.094961,0.559451,0.0,90075.0,0.0,200.0,1.0
2.7e-05,0.000494,0.082189,0.111418,0.082271,0.111575,0.0,1451.0,0.0,429.0,1.0
2.1e-05,0.000554,0.092411,0.122174,0.092496,0.122356,0.0,1324.0,0.0,429.0,1.0
2.6e-05,0.000632,0.084717,0.433028,0.084782,0.47677,0.0,105696.0,0.0,200.0,1.0
3.1e-05,0.000583,0.095431,0.508895,0.09567,0.549771,0.0,91661.0,0.0,200.0,1.0
2.5e-05,0.000517,0.080606,0.112872,0.080678,0.113018,0.0,1433.0,0.0,429.0,1.0
2.1e-05,0.000535,0.091891,0.540736,0.091957,0.581098,0.0,86720.0,0.0,200.0,1.0
2.5e-05,0.000605,0.092871,0.515995,0.092968,0.56067,0.0,89879.0,0.0,200.0,1.0
2.2e-05,0.000499,0.081646,0.110738,0.081724,0.110863,0.0,1461.0,0.0,429.0,1.0
2.6e-05,0.0005,0.078755,0.486474,0.078821,0.530048,0.0,95072.0,0.0,200.0,1.0
2.3e-05,0.000568,0.076794,0.484834,0.076863,0.525835,0.0,95834.0,0.0,200.0,1.0
2.5e-05,0.000576,0.076841,0.487557,0.076908,0.528526,0.0,95346.0,0.0,200.0,1.0
2.4e-05,0.00049,0.07767,0.502126,0.077741,0.546213,0.0,92258.0,0.0,200.0,1.0
2.6e-05,0.0007,0.093161,0.124439,0.093233,0.124649,0.0,1299.0,0.0,429.0,1.0
2.7e-05,0.000504,0.078428,0.108397,0.078492,0.108523,0.0,1492.0,0.0,429.0,1.0
2.3e-05,0.000596,0.082145,0.488605,0.082215,0.532332,0.0,94664.0,0.0,200.0,1.0
3e-05,0.000522,0.093237,0.475027,0.093317,0.515684,0.0,97720.0,0.0,200.0,1.0
3.3e-05,0.000513,0.093355,0.549982,0.093427,0.590621,0.0,85322.0,0.0,200.0,1.0
3.6e-05,0.0005,0.082636,0.493481,0.083463,0.534381,0.0,94301.0,0.0,200.0,1.0
2.5e-05,0.000537,0.083115,0.112708,0.083193,0.112853,0.0,1435.0,0.0,429.0,1.0
2.9e-05,0.000754,0.095545,0.136136,0.095637,0.136253,0.0,1188.0,0.0,429.0,1.0
2.8e-05,0.00054,0.09191,0.510465,0.091982,0.550846,0.0,91482.0,0.0,200.0,1.0
2.8e-05,0.000515,0.123659,0.543159,0.123807,0.586402,0.0,85935.0,0.0,200.0,1.0
2.7e-05,0.00056,0.132306,0.171338,0.132378,0.171457,0.0,944.0,0.0,429.0,1.0
2.2e-05,0.000578,0.078274,0.107407,0.078344,0.107536,0.0,1506.0,0.0,429.0,1.0
2.6e-05,0.000517,0.079719,0.498029,0.079791,0.540944,0.0,93157.0,0.0,200.0,1.0
2.5e-05,0.000483,0.078192,0.107878,0.078256,0.108008,0.0,1499.0,0.0,429.0,1.0
2.2e-05,0.000545,0.121793,0.505556,0.121878,0.549523,0.0,91703.0,0.0,200.0,1.0
2.5e-05,0.000485,0.093136,0.525801,0.093205,0.566002,0.0,89033.0,0.0,200.0,1.0
2.5e-05,0.000543,0.124656,0.163764,0.12473,0.163885,0.0,988.0,0.0,429.0,1.0
2.6e-05,0.000489,0.094173,0.556266,0.094289,0.599823,0.0,84013.0,0.0,200.0,1.0
2.3e-05,0.000482,0.093325,0.582574,0.093391,0.626141,0.0,80481.0,0.0,200.0,1.0
3.5e-05,0.000592,0.124007,0.554043,0.124271,0.594665,0.0,84741.0,0.0,200.0,1.0
2.3e-05,0.000601,0.09761,0.532658,0.097702,0.575363,0.0,87584.0,0.0,200.0,1.0
2.4e-05,0.000497,0.120732,0.159314,0.120801,0.159515,0.0,1015.0,0.0,429.0,1.0
2.1e-05,0.000593,0.128586,0.622834,0.128697,0.6668,0.0,75574.0,0.0,200.0,1.0
2.4e-05,0.00051,0.089341,0.120453,0.089425,0.120588,0.0,1343.0,0.0,429.0,1.0
2.2e-05,0.000487,0.080651,0.111433,0.080712,0.111605,0.0,1451.0,0.0,429.0,1.0
4.1e-05,0.000579,0.078671,0.500864,0.078745,0.541237,0.0,93107.0,0.0,200.0,1.0
3.5e-05,0.00052,0.085586,0.119158,0.085663,0.119292,0.0,1358.0,0.0,429.0,1.0
7.1e-05,0.000759,0.085364,0.114096,0.085437,0.114274,0.0,1417.0,0.0,429.0,1.0
3.9e-05,0.000736,0.083673,0.590773,0.08376,0.634483,0.0,79423.0,0.0,200.0,1.0
2.6e-05,0.000518,0.085629,0.532506,0.085722,0.573814,0.0,87821.0,0.0,200.0,1.0
6.5e-05,0.000551,0.07673,0.106891,0.07681,0.107028,0.0,1513.0,0.0,429.0,1.0
2.1e-05,0.000616,0.094128,0.122826,0.0942,0.122948,0.0,1317.0,0.0,429.0,1.0
2.8e-05,0.000488,0.094352,0.12327,0.094432,0.123397,0.0,1312.0,0.0,429.0,1.0
2.6e-05,0.000509,0.094217,0.397904,0.094308,0.439807,0.0,114579.0,0.0,200.0,1.0
2.2e-05,0.000588,0.083705,0.323907,0.083771,0.367649,0.0,137068.0,0.0,200.0,1.0
3e-05,0.000527,0.077528,0.339585,0.077746,0.380851,0.0,132316.0,0.0,200.0,1.0
2.6e-05,0.00052,0.076874,0.38875,0.076941,0.430331,0.0,117102.0,0.0,200.0,1.0
2.3e-05,0.000533,0.091975,0.120395,0.092051,0.120527,0.0,1344.0,0.0,429.0,1.0
2.5e-05,0.000579,0.093545,0.374095,0.093762,0.414788,0.0,121490.0,0.0,200.0,1.0
2.6e-05,0.000528,0.092501,0.121779,0.09257,0.121962,0.0,1328.0,0.0,429.0,1.0
2.6e-05,0.000518,0.078951,0.319713,0.079014,0.361857,0.0,139262.0,0.0,200.0,1.0
2.8e-05,0.000528,0.079513,0.382904,0.079598,0.423597,0.0,118964.0,0.0,200.0,1.0
3e-05,0.000502,0.080286,0.383971,0.080362,0.424878,0.0,118605.0,0.0,200.0,1.0
2.6e-05,0.000481,0.092325,0.121283,0.092395,0.121408,0.0,1334.0,0.0,429.0,1.0
3.5e-05,0.000514,0.077441,0.352282,0.077504,0.395674,0.0,127359.0,0.0,200.0,1.0
3.1e-05,0.000515,0.079163,0.361613,0.079238,0.404417,0.0,124606.0,0.0,200.0,1.0
2.4e-05,0.000496,0.077661,0.107744,0.077723,0.107867,0.0,1501.0,0.0,429.0,1.0
3e-05,0.000496,0.076787,0.3196,0.076876,0.362982,0.0,138830.0,0.0,200.0,1.0
2.4e-05,0.000501,0.09346,0.380975,0.093529,0.423735,0.0,118925.0,0.0,200.0,1.0
2e-05,0.000488,0.080144,0.115122,0.080219,0.115256,0.0,1405.0,0.0,429.0,1.0
2.6e-05,0.000512,0.091893,0.121039,0.091967,0.121188,0.0,1336.0,0.0,429.0,1.0
2.1e-05,0.000618,0.077569,0.10733,0.077638,0.107463,0.0,1507.0,0.0,429.0,1.0
2.6e-05,0.000615,0.076336,0.105083,0.076397,0.105204,0.0,1539.0,0.0,429.0,1.0
2.5e-05,0.000528,0.076742,0.105954,0.076816,0.106082,0.0,1527.0,0.0,429.0,1.0
2.5e-05,0.000505,0.078057,0.107544,0.078132,0.108024,0.0,1499.0,0.0,429.0,1.0
2.8e-05,0.000526,0.075852,0.104718,0.075933,0.104876,0.0,1544.0,0.0,429.0,1.0
2.9e-05,0.000545,0.091617,0.120036,0.091696,0.120261,0.0,1347.0,0.0,429.0,1.0
2.7e-05,0.000491,0.095476,0.125873,0.095541,0.126002,0.0,1285.0,0.0,429.0,1.0
2.2e-05,0.00049,0.170819,0.430088,0.170889,0.474035,0.0,106306.0,0.0,200.0,1.0
2.8e-05,0.004806,0.10167,0.130046,0.101757,0.130193,0.0,1244.0,0.0,429.0,1.0
2.8e-05,0.000529,0.080653,0.111408,0.080727,0.111532,0.0,1452.0,0.0,429.0,1.0
2.3e-05,0.000765,0.08138,0.356927,0.081446,0.400329,0.0,125878.0,0.0,200.0,1.0
2.1e-05,0.00052,0.077268,0.334214,0.077336,0.37547,0.0,134213.0,0.0,200.0,1.0
3.4e-05,0.000511,0.07699,0.106013,0.077061,0.106161,0.0,1525.0,0.0,429.0,1.0
2.7e-05,0.00051,0.093578,0.369311,0.093652,0.411421,0.0,122485.0,0.0,200.0,1.0
2.2e-05,0.00051,0.076699,0.352946,0.076766,0.394527,0.0,127730.0,0.0,200.0,1.0
2.6e-05,0.000494,0.082882,0.369124,0.082953,0.41089,0.0,122643.0,0.0,200.0,1.0
2.3e-05,0.000529,0.092619,0.121483,0.092702,0.121616,0.0,1332.0,0.0,429.0,1.0
2.1e-05,0.000492,0.092682,0.122435,0.092757,0.122654,0.0,1320.0,0.0,429.0,1.0
2.5e-05,0.000513,0.076914,0.368776,0.076994,0.409336,0.0,123109.0,0.0,200.0,1.0
2.7e-05,0.000663,0.084094,0.368478,0.084159,0.410537,0.0,122748.0,0.0,200.0,1.0
2.3e-05,0.000524,0.082234,0.365197,0.082304,0.407353,0.0,123708.0,0.0,200.0,1.0
2.5e-05,0.000505,0.081336,0.376838,0.0814,0.418294,0.0,120472.0,0.0,200.0,1.0
2.5e-05,0.0005,0.084121,0.113868,0.084221,0.114203,0.0,1418.0,0.0,429.0,1.0
